Timestamp,GHI_MEAN,DNI_MEAN,DHI_MEAN,ModA_MEAN,ModB_MEAN,Tamb_MEAN,RH_MEAN,WSgust_MEAN,BP_MEAN,Precipitation_SUM,TModA_MEAN,TModB_MEAN,WS_MEAN,WD_CIRC_MEAN
2022-08-14 18:00:00,6.6,-0.0,7.2,7.7,7.8,24.8,83.8,2.3,943.7,0.0,24.7,25.2,1.8,148.7
2022-08-14 19:00:00,-1.9,-0.1,-1.7,0.0,0.0,24.1,87.2,2.4,943.3,0.0,23.9,24.4,1.8,152.1
2022-08-14 20:00:00,-1.9,-0.1,-1.6,0.0,0.0,23.9,87.7,2.2,944.1,0.0,23.7,24.2,1.4,174.6
2022-08-14 21:00:00,-1.9,-0.1,-1.6,0.0,0.0,23.8,87.1,3.4,945.0,0.0,23.7,24.1,2.5,186.4
2022-08-14 22:00:00,-2.0,-0.1,-1.6,0.0,0.0,23.5,87.7,4.0,945.0,0.0,23.3,23.7,2.9,184.4
2022-08-14 23:00:00,-1.9,-0.1,-1.6,0.0,0.0,23.3,87.5,4.0,945.0,0.0,23.4,23.7,3.1,204.3
2022-08-15 00:00:00,-1.8,-0.1,-1.4,0.0,0.0,22.9,88.6,2.8,945.0,1.4,22.9,23.3,2.0,186.4
2022-08-15 01:00:00,-0.9,-0.1,-1.1,0.0,0.0,22.0,92.6,2.5,945.0,0.2,22.2,22.6,1.8,145.8
2022-08-15 02:00:00,-0.6,-0.2,-0.7,0.0,0.0,21.9,91.4,2.8,945.0,0.0,21.9,22.4,2.0,184.2
2022-08-15 03:00:00,-1.2,-0.2,-1.0,0.0,0.0,21.7,90.7,2.8,944.0,0.0,21.6,22.0,1.9,191.2
2022-08-15 04:00:00,-1.2,-0.2,-1.1,0.0,0.0,21.6,91.0,2.3,944.6,0.0,21.5,21.9,1.4,192.6
2022-08-15 05:00:00,-1.7,-0.3,-1.5,0.0,0.0,21.5,89.0,2.6,945.0,0.0,21.2,21.7,1.7,202.2
2022-08-15 06:00:00,9.8,-0.2,10.2,10.6,10.8,21.3,89.2,2.7,947.0,0.0,21.3,21.7,1.9,201.5
2022-08-15 07:00:00,67.3,-0.1,68.1,67.2,68.7,21.5,91.3,2.3,947.0,0.2,23.7,23.7,1.5,189.0
2022-08-15 08:00:00,147.6,0.3,149.2,144.4,147.0,22.4,89.5,1.8,948.0,0.0,30.2,29.3,1.1,187.6
2022-08-15 09:00:00,194.7,0.7,197.0,189.4,192.6,23.3,85.9,2.4,948.0,0.0,33.5,32.5,1.6,193.3
2022-08-15 10:00:00,302.0,1.2,304.3,285.2,289.9,24.4,83.7,3.4,948.0,0.0,38.2,36.7,2.6,195.4
2022-08-15 11:00:00,580.8,41.7,542.6,536.9,546.3,26.0,79.6,4.0,947.8,0.0,50.3,47.9,2.9,202.1
2022-08-15 12:00:00,362.9,11.3,356.2,344.4,348.9,26.3,78.7,4.6,947.0,0.2,43.2,41.2,3.5,195.3
2022-08-15 13:00:00,305.9,1.4,307.1,299.1,301.9,24.4,87.1,4.5,946.7,0.3,35.2,33.3,3.4,181.7
2022-08-15 14:00:00,144.8,0.5,147.0,146.5,148.6,24.4,87.5,2.6,946.0,5.1,31.0,30.7,1.7,199.5
2022-08-15 15:00:00,146.5,0.1,150.4,148.9,151.8,23.9,90.0,1.8,945.9,0.7,28.7,28.2,1.2,175.6
2022-08-15 16:00:00,82.2,0.4,84.5,79.1,79.6,24.3,87.8,0.3,945.8,0.0,29.1,28.3,0.1,17.6
2022-08-15 17:00:00,11.9,-0.0,12.0,12.3,12.4,24.2,87.4,1.4,946.0,0.1,24.6,25.0,0.9,6.9
2022-08-15 18:00:00,3.3,0.0,3.5,4.4,4.4,23.8,87.8,1.5,945.7,0.0,23.8,24.3,1.1,222.4
2022-08-15 19:00:00,-2.1,-0.1,-1.9,0.0,0.0,22.8,91.1,2.4,945.6,0.0,22.6,23.1,1.7,175.4
2022-08-15 20:00:00,-1.8,-0.1,-1.6,0.0,0.0,22.6,91.3,2.1,946.2,0.0,22.2,22.7,1.6,151.8
2022-08-15 21:00:00,-2.9,-0.2,-2.6,0.0,0.0,22.2,92.7,1.3,947.0,0.1,22.1,22.6,0.9,120.0
2022-08-15 22:00:00,-3.0,-0.2,-2.7,0.0,0.0,21.7,92.5,0.9,947.7,0.2,21.4,21.8,0.3,206.7
2022-08-15 23:00:00,-3.1,-0.2,-2.8,0.0,0.0,21.6,92.5,0.4,947.6,0.1,21.3,21.8,0.2,356.9
2022-08-16 00:00:00,-2.7,-0.2,-2.6,0.0,0.0,21.7,93.1,0.0,947.0,0.0,21.4,21.9,0.0,0.0
2022-08-16 01:00:00,-1.9,-0.1,-1.7,0.0,0.0,21.6,93.7,0.5,946.2,0.0,21.4,21.9,0.2,17.6
2022-08-16 02:00:00,-1.9,-0.2,-1.6,0.0,0.0,21.5,93.7,0.3,946.0,0.0,21.2,21.7,0.2,11.9
2022-08-16 03:00:00,-2.2,-0.2,-1.9,0.0,0.0,21.4,94.1,0.0,946.0,0.0,20.9,21.4,0.0,0.0
2022-08-16 04:00:00,-2.4,-0.2,-2.1,0.0,0.0,21.1,94.4,0.0,946.0,0.0,20.3,20.8,0.0,0.7
2022-08-16 05:00:00,-2.0,-0.1,-1.8,0.0,0.0,21.0,95.0,0.9,946.3,0.0,20.6,21.2,0.6,94.1
2022-08-16 06:00:00,13.1,-0.1,13.4,13.7,14.1,21.3,95.2,1.5,948.3,0.0,21.5,22.0,1.0,126.2
2022-08-16 07:00:00,122.8,21.4,116.7,108.2,110.7,21.9,94.5,0.8,949.0,0.1,24.9,25.6,0.4,121.1
2022-08-16 08:00:00,277.9,32.5,262.0,246.2,250.6,23.2,89.1,3.1,949.9,0.0,34.0,32.6,2.4,151.8
2022-08-16 09:00:00,510.8,215.5,361.5,455.9,462.4,25.1,81.8,3.0,950.0,0.0,46.1,45.6,2.1,181.1
2022-08-16 10:00:00,477.5,50.5,440.2,436.2,442.9,25.8,76.4,2.6,950.0,0.0,47.3,45.6,1.8,203.8
2022-08-16 11:00:00,411.6,7.3,408.5,383.0,390.4,26.3,73.4,2.6,950.0,0.0,44.8,43.9,1.6,256.1
2022-08-16 12:00:00,401.6,8.1,396.7,379.8,384.6,26.8,71.4,2.3,949.9,0.0,44.2,43.0,1.4,257.7
2022-08-16 13:00:00,484.2,14.8,475.4,449.7,451.3,27.6,68.2,2.0,949.0,0.0,49.7,48.2,1.2,254.6
2022-08-16 14:00:00,426.3,30.6,405.4,391.2,393.5,27.9,66.5,2.5,948.9,0.0,47.7,46.1,1.7,229.8
2022-08-16 15:00:00,283.1,4.6,284.7,262.8,263.9,27.6,66.0,2.8,948.0,0.0,39.6,39.2,2.1,231.0
2022-08-16 16:00:00,167.2,3.6,168.3,155.5,156.2,27.3,67.8,2.3,948.0,0.0,35.0,34.8,1.8,233.0
2022-08-16 17:00:00,80.6,0.2,82.1,74.3,74.7,27.0,67.6,0.9,948.5,0.0,30.5,30.5,0.5,319.7
2022-08-16 18:00:00,7.1,-0.1,7.8,8.9,9.0,26.0,76.2,0.7,948.4,0.0,26.2,26.6,0.3,28.5
2022-08-16 19:00:00,-2.4,-0.1,-1.9,0.0,0.0,25.0,83.2,1.4,948.0,0.0,24.6,25.1,0.9,72.5
2022-08-16 20:00:00,-2.1,-0.1,-1.8,0.0,0.0,24.3,86.6,2.4,948.4,0.0,24.1,24.6,1.8,100.2
2022-08-16 21:00:00,-2.4,-0.2,-2.0,0.0,0.0,23.6,90.1,0.1,949.0,0.0,23.0,23.5,0.0,6.7
2022-08-16 22:00:00,-2.3,-0.2,-1.9,0.0,0.0,23.4,92.1,0.4,949.0,0.0,23.0,23.5,0.1,29.0
2022-08-16 23:00:00,-2.3,-0.2,-1.9,0.0,0.0,23.1,92.6,0.0,949.0,0.0,22.7,23.1,0.0,1.6
2022-08-17 00:00:00,-2.5,-0.2,-2.1,0.0,0.0,22.8,92.9,0.0,948.3,0.0,22.2,22.7,0.0,0.0
2022-08-17 01:00:00,-2.5,-0.2,-2.0,0.0,0.0,22.7,93.8,0.2,948.0,0.0,22.3,22.7,0.1,0.2
2022-08-17 02:00:00,-2.5,-0.2,-2.0,0.0,0.0,22.6,94.1,0.6,948.0,0.0,22.2,22.6,0.4,322.9
2022-08-17 03:00:00,-2.6,-0.3,-2.1,0.0,0.0,22.4,93.0,0.6,947.3,0.0,21.9,22.2,0.3,315.2
2022-08-17 04:00:00,-2.8,-0.3,-2.3,0.0,0.0,22.0,93.1,0.6,947.9,0.0,21.1,21.5,0.3,321.0
2022-08-17 05:00:00,-2.8,-0.5,-2.4,0.0,0.0,21.9,90.3,1.7,948.0,0.0,21.0,21.3,1.1,277.7
2022-08-17 06:00:00,36.0,32.0,32.0,32.8,33.6,22.1,87.8,2.2,950.0,0.0,21.3,22.0,1.4,284.7
2022-08-17 07:00:00,148.6,171.4,96.6,123.7,125.2,22.9,85.4,2.7,950.0,0.0,23.0,26.4,1.8,264.2
2022-08-17 08:00:00,386.3,366.8,188.7,337.0,339.3,24.9,76.9,3.3,950.3,0.0,33.0,37.8,2.2,269.6
2022-08-17 09:00:00,634.0,573.4,217.9,570.5,577.0,27.1,65.9,4.1,950.1,0.0,46.7,47.5,2.9,281.1
2022-08-17 10:00:00,803.2,663.7,222.3,727.1,737.8,28.2,61.5,5.0,950.0,0.0,53.1,51.5,3.6,293.2
2022-08-17 11:00:00,759.6,273.4,493.2,697.5,707.9,28.8,61.1,4.9,949.7,0.0,54.6,51.8,3.6,286.5
2022-08-17 12:00:00,931.4,681.8,248.1,850.5,863.2,29.7,59.4,5.1,949.0,0.0,61.8,57.2,3.6,300.3
2022-08-17 13:00:00,863.5,548.9,334.2,786.3,796.8,29.9,58.0,5.6,948.0,0.0,57.9,52.8,4.1,308.8
2022-08-17 14:00:00,774.8,617.7,242.9,697.9,708.1,30.1,57.8,5.9,947.1,0.0,55.4,48.1,4.3,321.3
2022-08-17 15:00:00,506.1,173.9,381.2,450.2,453.5,29.9,59.2,5.6,947.0,0.0,47.1,43.2,4.1,322.7
2022-08-17 16:00:00,215.2,11.1,211.6,205.2,206.7,29.2,60.6,5.3,947.0,0.0,37.3,36.2,3.8,337.6
2022-08-17 17:00:00,54.8,0.0,55.8,54.7,54.9,28.1,66.3,4.2,947.0,0.0,30.2,30.5,2.9,352.2
2022-08-17 18:00:00,6.7,-0.1,7.3,9.3,9.5,26.8,72.8,4.4,946.6,0.0,27.0,27.4,3.5,34.5
2022-08-17 19:00:00,-3.0,-0.2,-2.5,0.0,0.0,25.9,76.6,4.1,946.3,0.0,25.5,25.9,3.2,28.9
2022-08-17 20:00:00,-2.7,-0.2,-2.2,0.0,0.0,25.4,79.0,2.5,947.0,0.0,24.9,25.4,1.6,14.3
2022-08-17 21:00:00,-2.6,-0.2,-2.1,0.0,0.0,25.2,80.9,1.3,947.2,0.0,24.7,25.0,0.6,324.7
2022-08-17 22:00:00,-2.7,-0.2,-2.2,0.0,0.0,24.9,82.4,1.6,947.6,0.0,24.6,24.8,0.9,306.1
2022-08-17 23:00:00,-2.5,-0.2,-1.9,0.0,0.0,24.8,83.8,2.3,947.0,0.0,24.7,25.0,1.5,280.4
2022-08-18 00:00:00,-2.4,-0.2,-1.9,0.0,0.0,24.8,82.8,1.6,946.8,0.0,24.7,25.0,1.0,314.7
2022-08-18 01:00:00,-2.5,-0.2,-1.9,0.0,0.0,24.8,81.6,2.0,946.1,0.0,24.7,25.1,1.2,310.7
2022-08-18 02:00:00,-2.4,-0.1,-1.9,0.0,0.0,24.8,81.4,3.6,945.6,0.0,24.9,25.2,2.6,293.6
2022-08-18 03:00:00,-2.7,-0.2,-2.1,0.0,0.0,24.7,80.9,4.1,945.0,0.0,24.6,25.0,3.0,294.6
2022-08-18 04:00:00,-2.6,-0.2,-2.0,0.0,0.0,24.5,80.5,3.6,945.8,0.0,24.5,24.9,2.5,304.0
2022-08-18 05:00:00,-2.5,-0.2,-1.9,0.0,0.0,24.1,81.9,2.7,945.8,0.0,24.0,24.3,1.6,271.9
2022-08-18 06:00:00,8.5,-0.1,9.1,10.5,10.7,23.9,82.0,2.4,947.6,0.0,24.1,24.4,1.3,280.3
2022-08-18 07:00:00,80.6,0.2,82.1,79.0,80.2,24.4,81.5,2.1,948.0,0.0,27.6,27.6,1.2,279.2
2022-08-18 08:00:00,253.4,14.6,248.5,234.7,237.6,25.2,80.0,1.9,948.0,0.0,34.1,33.8,1.2,318.5
2022-08-18 09:00:00,407.7,23.6,395.1,370.6,375.6,26.4,76.4,2.7,948.6,0.0,42.4,41.7,1.8,283.0
2022-08-18 10:00:00,774.3,229.4,574.0,707.2,713.4,27.7,70.8,4.7,948.1,0.0,53.4,51.0,3.5,284.6
2022-08-18 11:00:00,575.3,41.6,539.2,535.0,539.8,28.4,68.8,4.1,948.0,0.0,51.6,48.6,3.0,273.9
2022-08-18 12:00:00,318.1,9.5,311.6,308.8,309.9,28.2,69.0,4.2,947.6,0.0,41.7,39.4,3.0,291.1
2022-08-18 13:00:00,38.7,0.7,40.4,38.7,38.4,24.8,78.4,5.9,947.4,0.0,27.2,27.6,4.5,187.5
2022-08-18 14:00:00,35.4,0.0,36.2,37.5,37.8,20.8,88.3,4.4,947.6,0.9,21.4,21.8,3.3,219.5
2022-08-18 15:00:00,102.4,0.2,103.8,103.8,105.1,21.5,89.0,2.2,946.4,0.3,24.1,24.3,1.5,262.3
2022-08-18 16:00:00,31.8,0.0,32.7,33.4,33.6,21.6,89.6,4.3,947.8,1.7,23.3,23.5,3.3,142.4
2022-08-18 17:00:00,0.2,-0.1,0.8,2.0,2.0,20.1,92.6,5.9,948.0,10.8,20.4,20.8,4.7,116.3
2022-08-18 18:00:00,-2.7,-0.0,-2.4,0.6,0.7,20.0,94.3,2.9,946.6,3.2,20.2,20.6,2.1,204.6
2022-08-18 19:00:00,-4.8,-0.1,-3.7,0.0,0.0,20.1,94.5,1.3,945.6,0.2,20.2,20.6,0.6,280.4
2022-08-18 20:00:00,-5.2,-0.1,-3.6,0.0,0.0,20.2,93.7,2.7,946.0,0.0,20.3,20.6,1.9,249.0
2022-08-18 21:00:00,-5.7,-0.1,-4.0,0.0,0.0,20.3,93.8,1.6,946.3,0.0,20.3,20.7,1.0,237.8
2022-08-18 22:00:00,-5.8,-0.1,-4.2,0.0,0.0,20.5,93.2,2.0,947.0,0.0,20.5,20.9,1.2,259.8
2022-08-18 23:00:00,-6.1,-0.1,-3.7,0.0,0.0,20.6,93.0,1.2,947.0,0.0,20.5,20.9,0.7,266.6
2022-08-19 00:00:00,-6.6,-0.1,-3.8,0.0,0.0,20.5,93.4,0.3,946.0,0.0,20.4,20.8,0.2,357.0
2022-08-19 01:00:00,-7.1,-0.2,-3.9,0.0,0.0,20.5,92.9,1.1,946.0,0.0,20.3,20.7,0.7,23.7
2022-08-19 02:00:00,-6.9,-0.3,-3.5,0.0,0.0,20.8,89.1,3.6,945.0,0.1,20.2,20.6,2.6,192.6
2022-08-19 03:00:00,-6.6,-0.3,-2.7,0.0,0.0,20.7,89.9,2.1,945.0,0.0,20.3,20.6,1.3,191.4
2022-08-19 04:00:00,-5.4,-0.2,-1.6,0.0,0.0,20.6,91.3,0.1,945.0,0.0,20.1,20.6,0.0,354.7
2022-08-19 05:00:00,-5.0,-0.2,-1.5,0.0,0.0,20.9,91.4,0.2,945.4,0.0,20.5,21.0,0.1,1.6
2022-08-19 06:00:00,6.1,-0.2,9.1,10.2,10.5,20.8,91.7,0.7,948.0,0.9,20.9,21.3,0.3,338.4
2022-08-19 07:00:00,63.3,0.1,65.7,65.0,66.4,21.2,91.8,0.9,948.6,0.3,23.0,22.7,0.5,25.8
2022-08-19 08:00:00,190.1,9.0,187.1,177.0,180.5,22.3,89.1,0.8,949.2,0.1,30.6,29.0,0.4,37.3
2022-08-19 09:00:00,254.3,0.4,256.6,243.1,247.4,23.0,86.6,2.4,950.0,0.1,34.1,30.7,1.8,107.7
2022-08-19 10:00:00,519.6,54.9,456.5,482.3,490.9,23.4,87.7,4.0,949.0,0.2,41.9,36.7,3.1,131.8
2022-08-19 11:00:00,521.1,11.2,513.3,489.0,498.2,25.3,79.0,3.4,949.0,0.0,49.0,42.6,2.5,150.1
2022-08-19 12:00:00,445.0,7.9,441.9,419.9,423.5,26.1,75.5,3.6,948.4,0.0,46.9,43.4,2.6,192.1
2022-08-19 13:00:00,826.4,226.3,614.6,751.3,757.7,28.0,70.8,3.3,947.6,0.0,64.3,55.3,2.4,156.6
2022-08-19 14:00:00,770.0,489.9,345.0,688.7,699.0,29.0,66.3,4.1,946.8,0.0,64.4,51.5,3.1,146.7
2022-08-19 15:00:00,204.2,1.6,207.3,189.2,189.7,27.5,71.0,4.0,947.0,0.0,39.5,36.7,3.0,177.2
2022-08-19 16:00:00,46.1,0.2,47.4,45.3,45.7,23.3,87.3,2.0,947.0,2.1,24.8,24.7,1.4,280.1
2022-08-19 17:00:00,51.9,7.1,50.6,46.5,46.8,23.4,88.2,0.0,947.0,0.0,25.8,25.2,0.0,0.6
2022-08-19 18:00:00,4.8,-0.1,5.0,5.5,5.5,23.5,88.4,0.0,946.6,0.0,23.3,23.6,0.0,0.0
2022-08-19 19:00:00,-1.7,-0.1,-1.5,0.0,0.0,23.5,89.6,0.1,946.1,0.0,23.2,23.7,0.1,7.4
2022-08-19 20:00:00,-2.7,-0.3,-2.4,0.0,0.0,23.1,89.0,0.1,947.0,0.0,21.9,22.3,0.0,0.5
2022-08-19 21:00:00,-2.8,-0.4,-2.5,0.0,0.0,22.3,89.9,0.8,947.0,0.0,21.1,21.5,0.4,297.0
2022-08-19 22:00:00,-2.8,-0.4,-2.5,0.0,0.0,21.9,90.1,1.5,947.8,0.0,20.7,20.9,1.0,212.8
2022-08-19 23:00:00,-2.8,-0.3,-2.5,0.0,0.0,21.6,91.0,2.1,948.0,0.0,20.6,21.0,1.4,185.6
2022-08-20 00:00:00,-2.9,-0.4,-2.6,0.0,0.0,21.7,90.9,1.3,947.4,0.0,20.8,21.1,0.6,323.8
2022-08-20 01:00:00,-2.7,-0.3,-2.4,0.0,0.0,21.1,92.4,0.0,947.0,0.0,19.9,20.3,0.0,0.0
2022-08-20 02:00:00,-2.5,-0.3,-2.2,0.0,0.0,20.7,94.0,0.7,947.0,0.0,20.0,20.4,0.2,229.7
2022-08-20 03:00:00,-2.6,-0.3,-2.3,0.0,0.0,20.8,93.8,1.3,947.0,0.0,20.0,20.3,0.9,187.4
2022-08-20 04:00:00,-2.7,-0.3,-2.4,0.0,0.0,20.6,94.1,1.3,947.0,0.0,19.6,20.0,0.9,192.9
2022-08-20 05:00:00,-2.5,-0.2,-2.3,0.0,0.0,20.3,94.2,2.1,947.3,0.0,19.5,19.9,1.6,181.2
2022-08-20 06:00:00,43.4,71.9,28.3,30.1,31.3,20.4,93.1,1.7,949.3,0.0,20.1,21.0,1.1,192.9
2022-08-20 07:00:00,268.4,522.6,107.9,201.1,201.9,22.8,84.4,1.4,950.0,0.0,25.7,32.4,0.8,160.1
2022-08-20 08:00:00,452.0,626.6,120.1,395.3,394.5,24.4,79.2,2.6,950.6,0.0,36.2,40.8,1.9,174.9
2022-08-20 09:00:00,700.8,791.4,121.7,636.1,642.0,25.7,76.5,3.8,951.0,0.0,53.2,52.0,2.9,188.8
2022-08-20 10:00:00,744.3,548.4,267.6,686.1,695.0,26.6,74.9,4.9,951.0,0.0,56.5,53.9,3.7,199.7
2022-08-20 11:00:00,497.0,124.2,381.6,462.2,468.6,27.0,74.0,4.1,951.0,0.0,50.7,48.0,3.0,193.9
2022-08-20 12:00:00,691.2,169.9,522.4,638.8,647.0,27.5,72.0,4.0,950.2,0.0,56.4,52.1,2.9,205.2
2022-08-20 13:00:00,560.2,31.6,535.6,516.2,519.0,28.0,67.9,4.3,950.0,0.0,49.1,47.7,3.2,239.0
2022-08-20 14:00:00,576.9,111.7,486.9,522.7,525.8,28.8,64.5,3.9,949.9,0.0,52.3,49.6,2.8,253.2
2022-08-20 15:00:00,477.3,267.6,296.0,428.2,432.6,29.0,62.5,3.6,949.0,0.0,47.4,42.8,2.5,287.5
2022-08-20 16:00:00,231.0,98.4,187.0,201.2,201.6,28.5,63.6,3.9,949.0,0.0,38.5,36.1,2.8,290.4
2022-08-20 17:00:00,147.4,177.0,98.2,115.0,114.3,28.0,64.6,3.7,949.0,0.0,34.4,31.3,2.7,294.5
2022-08-20 18:00:00,11.0,0.1,11.7,12.6,12.6,26.7,68.3,1.7,949.3,0.0,26.5,26.6,0.9,308.7
2022-08-20 19:00:00,-3.1,-0.3,-2.7,0.0,0.0,24.9,79.2,0.0,948.6,0.0,23.3,23.8,0.0,358.5
2022-08-20 20:00:00,-3.1,-0.4,-2.6,0.0,0.0,23.9,85.8,0.7,949.1,0.0,22.5,22.8,0.4,284.6
2022-08-20 21:00:00,-2.9,-0.4,-2.5,0.0,0.0,23.4,87.5,1.2,949.9,0.0,22.3,22.4,0.7,229.3
2022-08-20 22:00:00,-3.0,-0.4,-2.6,0.0,0.0,22.7,89.8,0.1,950.0,0.0,21.2,21.7,0.0,356.2
2022-08-20 23:00:00,-3.0,-0.3,-2.6,0.0,0.0,22.0,92.1,0.0,950.0,0.0,20.7,21.3,0.0,0.0
2022-08-21 00:00:00,-2.9,-0.3,-2.6,0.0,0.0,21.6,93.1,0.0,949.4,0.0,20.2,20.9,0.0,0.0
2022-08-21 01:00:00,-2.9,-0.5,-2.6,0.0,0.0,21.7,90.9,1.0,949.0,0.0,20.6,21.0,0.5,331.5
2022-08-21 02:00:00,-3.0,-0.5,-2.6,0.0,0.0,21.9,86.7,0.9,949.0,0.0,20.5,20.8,0.3,322.5
2022-08-21 03:00:00,-3.0,-0.4,-2.6,0.0,0.0,20.9,90.5,0.0,949.0,0.0,19.3,19.7,0.0,359.2
2022-08-21 04:00:00,-2.8,-0.3,-2.5,0.0,0.0,20.5,92.7,0.1,949.0,0.0,19.2,19.9,0.0,358.9
2022-08-21 05:00:00,-2.9,-0.4,-2.5,0.0,0.0,20.5,92.1,0.3,949.0,0.0,19.2,19.6,0.1,346.0
2022-08-21 06:00:00,15.8,1.4,16.2,16.2,16.7,20.5,91.3,0.6,950.4,0.0,19.6,19.9,0.2,332.2
2022-08-21 07:00:00,153.5,157.3,98.7,127.9,130.3,21.6,88.9,0.1,951.0,0.0,22.7,26.1,0.0,356.6
2022-08-21 08:00:00,435.4,484.4,173.9,379.1,380.6,24.4,78.1,1.8,951.0,0.0,33.7,40.6,1.3,248.5
2022-08-21 09:00:00,564.2,434.8,248.9,509.6,514.8,26.2,71.1,2.5,951.0,0.0,46.9,48.0,1.8,269.1
2022-08-21 10:00:00,793.8,634.6,231.0,724.2,734.1,27.7,65.6,2.8,950.4,0.0,58.5,56.2,1.9,321.6
2022-08-21 11:00:00,851.9,559.1,307.0,772.9,786.3,28.4,63.2,2.9,950.0,0.0,63.5,60.1,2.0,307.7
2022-08-21 12:00:00,862.4,467.2,394.7,788.0,797.1,28.9,62.2,3.3,949.2,0.0,63.0,58.7,2.3,307.3
2022-08-21 13:00:00,879.4,629.7,274.8,802.6,812.2,29.5,60.9,3.9,948.0,0.0,64.0,57.2,2.7,317.2
2022-08-21 14:00:00,749.9,482.8,332.2,677.3,684.9,29.8,61.4,4.0,947.2,0.0,59.5,52.8,2.8,325.0
2022-08-21 15:00:00,577.4,463.3,258.0,514.1,519.0,29.6,61.5,4.2,946.6,0.0,52.3,43.8,3.0,328.3
2022-08-21 16:00:00,427.0,456.2,199.1,359.3,358.6,29.8,57.9,3.9,946.0,0.0,48.2,39.1,2.9,318.2
2022-08-21 17:00:00,190.4,204.3,134.4,152.2,151.0,29.1,61.5,4.2,946.0,0.0,37.4,33.7,3.0,323.7
2022-08-21 18:00:00,26.9,1.5,27.4,26.6,26.7,28.1,66.1,3.1,946.0,0.0,29.1,29.3,2.2,343.6
2022-08-21 19:00:00,-3.3,-0.2,-2.8,0.0,0.0,27.3,68.8,3.0,945.0,0.0,26.8,27.0,2.1,338.8
2022-08-21 20:00:00,-3.2,-0.3,-2.8,0.0,0.0,26.5,71.5,2.7,945.4,0.0,25.9,26.1,1.9,321.6
2022-08-21 21:00:00,-3.1,-0.3,-2.6,0.0,0.0,26.0,73.6,2.2,946.0,0.0,25.3,25.5,1.6,315.2
2022-08-21 22:00:00,-3.1,-0.3,-2.6,0.0,0.0,25.0,79.0,1.4,946.0,0.0,24.0,24.2,0.9,305.3
2022-08-21 23:00:00,-2.7,-0.3,-2.3,0.0,0.0,24.7,79.3,1.1,946.0,0.0,23.7,24.0,0.6,320.7
2022-08-22 00:00:00,-2.6,-0.2,-2.1,0.0,0.0,24.9,78.4,2.4,946.0,0.0,24.7,24.9,1.6,325.3
2022-08-22 01:00:00,-2.7,-0.2,-2.1,0.0,0.0,24.7,78.7,3.5,945.3,0.0,24.6,25.0,2.6,305.0
2022-08-22 02:00:00,-2.8,-0.2,-2.3,0.0,0.0,24.7,77.8,3.6,944.0,0.0,24.4,24.7,2.6,288.0
2022-08-22 03:00:00,-3.0,-0.3,-2.5,0.0,0.0,24.0,80.7,2.8,944.0,0.0,23.4,23.6,2.0,276.4
2022-08-22 04:00:00,-2.8,-0.2,-2.2,0.0,0.0,23.5,81.4,4.6,944.0,0.0,23.3,23.6,3.4,296.2
2022-08-22 05:00:00,-2.9,-0.1,-2.3,0.0,0.0,21.4,83.0,5.0,944.0,0.0,21.3,21.7,3.7,311.2
2022-08-22 06:00:00,11.1,-0.1,11.7,12.0,12.2,21.0,85.4,4.7,946.0,0.0,21.4,21.8,3.5,305.0
2022-08-22 07:00:00,113.5,4.8,113.4,103.5,104.9,21.6,80.4,3.3,947.1,0.0,24.7,25.0,2.5,319.1
2022-08-22 08:00:00,268.9,25.2,260.4,247.2,249.8,22.6,77.9,4.7,948.0,0.0,32.5,32.2,3.4,356.2
2022-08-22 09:00:00,375.1,18.7,364.3,343.7,349.2,23.4,77.0,4.0,948.0,0.0,37.6,36.0,2.9,8.5
2022-08-22 10:00:00,717.4,250.0,492.6,657.8,665.0,25.7,72.4,4.7,948.0,0.0,55.7,50.6,3.6,35.8
2022-08-22 11:00:00,738.7,242.9,506.8,693.3,701.0,26.9,70.4,4.2,947.6,0.0,60.4,53.8,3.1,21.4
2022-08-22 12:00:00,590.2,139.7,452.8,562.2,567.0,27.6,67.6,3.8,946.5,0.0,56.1,49.6,2.7,17.1
2022-08-22 13:00:00,301.1,6.1,299.0,292.4,292.6,27.2,69.3,3.5,945.4,0.0,41.5,39.0,2.7,19.8
2022-08-22 14:00:00,437.6,144.5,324.3,405.0,407.2,28.2,66.9,1.7,944.4,0.0,49.9,43.7,1.1,50.0
2022-08-22 15:00:00,506.9,284.5,299.5,461.2,464.7,29.6,63.4,2.6,944.0,0.0,58.7,48.4,1.8,70.4
2022-08-22 16:00:00,260.4,183.5,175.1,229.9,229.4,28.4,67.3,2.9,944.0,0.0,41.4,34.9,2.3,120.5
2022-08-22 17:00:00,82.8,0.5,84.9,75.7,75.4,27.4,71.5,2.8,944.0,0.0,31.9,30.6,2.2,153.0
2022-08-22 18:00:00,13.5,-0.1,14.4,14.5,14.5,25.9,77.5,2.2,943.7,0.0,26.4,26.6,1.7,217.2
2022-08-22 19:00:00,-2.8,-0.2,-2.2,0.0,0.0,25.0,82.2,2.1,943.0,0.0,24.5,24.7,1.6,201.1
2022-08-22 20:00:00,-3.0,-0.3,-2.5,0.0,0.0,24.4,84.0,2.7,943.7,0.0,23.5,23.7,2.1,197.2
2022-08-22 21:00:00,-2.3,-0.2,-2.0,0.0,0.0,24.1,85.4,3.3,944.9,0.0,23.5,23.9,2.6,165.5
